Department,PrjInvId,Project Id,Person,NetId,Role,Start,End,Cost,Type,Title
,70755-3893,70755,"HELMANN, JOHN D",JDH9,CO,2014,2018,1189248,GRANT,FACILITATED MECHANISMS IN ZINC REGULATION DOWN TO THE SINGLE-MOLECULE LEVEL
,70755-10366,70755,"CHEN, PENG",PC252,PI,2014,2018,1189248,GRANT,FACILITATED MECHANISMS IN ZINC REGULATION DOWN TO THE SINGLE-MOLECULE LEVEL
,70789-6786,70789,"MARINO, ROXANNE",RMM3,CO,2014,2017,226440,CONTRACT,NITROGEN POLLUTION AND RECOVERY FROM NITROGEN POLLUTION IN A SEAGRASS-DOMINATED ESTUARY: A WHOLE-ECOSYSTEM EXPERIMENT.
,70789-816,70789,"HOWARTH, ROBERT W",RWH2,PI,2014,2017,226440,CONTRACT,NITROGEN POLLUTION AND RECOVERY FROM NITROGEN POLLUTION IN A SEAGRASS-DOMINATED ESTUARY: A WHOLE-ECOSYSTEM EXPERIMENT.
,70792-34369,70792,"BEREDO, BERNADETTE C",BCB8,PI,2014,2016,83801,GRANT,CORNERSTONES OF THE AMERICAN MIDDLE CLASS: THE HISTORICAL COLLECTIVE BARGAINING AGREEMENTS PROJECT
,70824-32969,70824,"WILES, STEPHANIE L",SLW93,PI,2014,2016,90000,CONTRACT,GENERAL SUPPORT FOR THE HERBERT F. JOHNSON MUSEUM OF ART
,70826-25827,70826,"GOURDON, DELPHINE",DG434,CO,2014,2018,1333160,GRANT,(PQA2) INTERSTITIAL STIFFNESS AS A PHYSICOCHEMICAL MODULATOR OF OBESITY-INDUCED BREAST CANCER
,70826-16967,70826,"FISCHBACH, CLAUDIA",CF99,PI,2014,2018,1333160,GRANT,(PQA2) INTERSTITIAL STIFFNESS AS A PHYSICOCHEMICAL MODULATOR OF OBESITY-INDUCED BREAST CANCER
,70834-2415,70834,"SIMPSON, KENNY",KWS5,PI,2014,2015,187730,GRANT,GRANULOMATOUS COLITIS IN BOXER DOGS AND FRENCH BULLDOGS: MAPPING OF DISEASE ASSOCIATED LOCI AND FUNCTIONAL ANALYSIS OF BACTERIAL KILLING
,70834-32529,70834,"BOYKO, ADAM",ARB359,CO,2014,2015,187730,GRANT,GRANULOMATOUS COLITIS IN BOXER DOGS AND FRENCH BULLDOGS: MAPPING OF DISEASE ASSOCIATED LOCI AND FUNCTIONAL ANALYSIS OF BACTERIAL KILLING
,70852-33348,70852,"ARISTILDE, LUDMILLA",LA31,PI,2014,2016,133640,GRANT,"EARLY CAREER: UPGRADE OF A D8 ADVANCE X-RAY DIFFRACTOMETER WITH CAPILLARY AND HUMIDITY-TEMPERATURE STAGES FOR SUSPENSION AND HYDRATED POWDER MEASUREMENTS, TECHNICAL SUPPORT, AND OUTREACH FOR RESEARCH"
,70855-30672,70855,"RUDD, BRIAN D",BDR54,PI,2014,2019,2077966,GRANT,REGULATION OF NEONATAL IMMUNITY BY LET-7/LIN28
,70855-26067,70855,"GRIMSON, ANDREW",AWG58,KP,2014,2019,2077966,GRANT,REGULATION OF NEONATAL IMMUNITY BY LET-7/LIN28
,70855-34367,70855,"LOCASALE, JASON",JWL278,KP,2014,2019,2077966,GRANT,REGULATION OF NEONATAL IMMUNITY BY LET-7/LIN28
,70860-36870,70860,"ABERS, GEOFFREY A",GAA52,CO,2014,2016,175303,GRANT,"COLLABORATIVE RESEARCH: THE ALEUTIAN MEGATHRUST FROM TRENCH TO BASE OF THE SEISMOGENIC ZONE; INTEGRATION AND SYNTHESIS OF LABORATORY, GEOPHYSICAL, AND GEOLOGICAL DATA"
,70860-36869,70860,"KERANEN, KATHLEEN M",KMK299,PI,2014,2016,175303,GRANT,"COLLABORATIVE RESEARCH: THE ALEUTIAN MEGATHRUST FROM TRENCH TO BASE OF THE SEISMOGENIC ZONE; INTEGRATION AND SYNTHESIS OF LABORATORY, GEOPHYSICAL, AND GEOLOGICAL DATA"
,70863-2292,70863,"CAWLEY, JOHN",JHC38,PI,2014,2017,335000,GRANT,THE PRICE PER POUND: THE IMPORTANCE OF PRICES AND INCENTIVES FOR THE OBESITY EPIDEMIC
,70871-30528,70871,"HAYES, ALEXANDER G",AGH4,PI,2014,2017,109503,GRANT,CHARACTERIZING TITAN'S DUNES AND DUNE-TOPOGRAPHY INTERACTIONS: IMPLICATIONS FOR CLIMATE CHANGE IN TITAN'S EQUATORIAL REGION
,70889-3046,70889,"HELFENSTEIN, PAUL",PH37,PI,2014,2017,198000,GRANT,STUDY OF THE EFFECTS OF PHOTOMETRIC GEOMETRY ON SPECTRAL REFLECTANCE MEASUREMENTS
,70891-945,70891,"SULLIVAN, ROBERT J",RJS33,KP,2014,2019,483500,GRANT,SUPPORT FOR THE CORNELL/NASA SPACECRAFT PLANETARY IMAGING FACILITY (SPIF): A NASA REGIONAL PLANETARY IMAGING FACILITY
,70891-30528,70891,"HAYES, ALEXANDER G",AGH4,PI,2014,2019,483500,GRANT,SUPPORT FOR THE CORNELL/NASA SPACECRAFT PLANETARY IMAGING FACILITY (SPIF): A NASA REGIONAL PLANETARY IMAGING FACILITY
,70897-18288,70897,"BYRNE, SAHARA E",SEB272,PI,2014,2019,2867875,GRANT,"CONSTITUTIONAL COMPLIANCE, CREDIBILITY, AND FDA REGULATED TOBACCO WARNING LABELS"
,70897-1658,70897,"MATHIOS, ALAN H",ADM5,KP,2014,2019,2867875,GRANT,"CONSTITUTIONAL COMPLIANCE, CREDIBILITY, AND FDA REGULATED TOBACCO WARNING LABELS"
,70897-2789,70897,"AVERY, ROSEMARY J",RJA7,KP,2014,2019,2867875,GRANT,"CONSTITUTIONAL COMPLIANCE, CREDIBILITY, AND FDA REGULATED TOBACCO WARNING LABELS"
,70897-35251,70897,"DORF, MICHAEL",MD494,KP,2014,2019,2867875,GRANT,"CONSTITUTIONAL COMPLIANCE, CREDIBILITY, AND FDA REGULATED TOBACCO WARNING LABELS"
,70897-3214,70897,"KENKEL, DONALD S",DSK10,KP,2014,2019,2867875,GRANT,"CONSTITUTIONAL COMPLIANCE, CREDIBILITY, AND FDA REGULATED TOBACCO WARNING LABELS"
,70897-19267,70897,"NIEDERDEPPE, JEFFREY",JDN56,CO,2014,2019,2867875,GRANT,"CONSTITUTIONAL COMPLIANCE, CREDIBILITY, AND FDA REGULATED TOBACCO WARNING LABELS"
,70900-3214,70900,"KENKEL, DONALD S",DSK10,PI,2014,2016,414940,GRANT,ECONOMETRIC RESEARCH ON REGULATING MENTHOL CIGARETTES AND SMOKING CESSATION
,70900-24429,70900,"WANG, HUA",HW227,KP,2014,2016,414940,GRANT,ECONOMETRIC RESEARCH ON REGULATING MENTHOL CIGARETTES AND SMOKING CESSATION
,70925-1881,70925,"COLLUM, DAVID B",DBC6,PI,2014,2018,1245010,GRANT,CHEMISTRY OF LITHIUM AMIDES
,70960-1091,70960,"WHITTAKER, GARY",GRW7,PI,2014,2016,418903,GRANT,SPIKE PROTEIN CLEAVAGE-ACTIVATION AND EMERGENCE OF CORONAVIRUSES WITH EXTENDED TROPISM
,70969-4066,70969,"CRANE, BRIAN",BC69,PI,2014,2018,445315,GRANT,STRUCTURE AND MECHANISM OF THE FLAGELLAR SWITCH
,70970-7545,70970,"FETCHO, JOSEPH",JRF49,PI,2014,2019,2576018,GRANT,CENTRAL CONROL OF MOTONEURONS
,70980-35512,70980,"RIECHERS, DOMINIK A.",DAR329,PI,2014,2017,25922,GRANT,"A SIMULTANEOUS MEASUREMENT OF THE COLD GAS, STAR FORMATION RATE, AND STELLAR MASS HISTORIES OF THE UNIVERSE"
,70982-19607,70982,"QIAN, SHU-BING",SQ38,PI,2014,2017,658750,GRANT,DEFINING TRANSLATIONAL RE-PROGRAMMING IN TUBEROUS SCLEROSIS COMPLEX
,70992-2273,70992,"STOVER, PATRICK J",PJS13,PI,2014,2019,1600083,GRANT,GENE-NUTRIENT INTERACTIONS IN NEURAL TUBE DEFECTS
,70993-1525,70993,"ROMANOVA, MARINA",MR76,KP,2014,2017,332892,GRANT,"TIME-DEPENDENT, ONE AND TWO-SIDED JETS FROM FORMING STARS"
,70995-1881,70995,"COLLUM, DAVID B",DBC6,PI,2014,2018,1386441,GRANT,CHEMISTRY OF LITHIUM ENOLATES
,71004-4284,71004,"WEISS, ROBERT S",RSW26,PI,2014,2016,370838,GRANT,(PQD2) MOLECULAR BASIS FOR THE CHEMOSENSITIVITY OF TESTICULAR GERM CELL CANCERS
,71004-25487,71004,"SOUTHARD, TERESA L",TLS93,KP,2014,2016,370838,GRANT,(PQD2) MOLECULAR BASIS FOR THE CHEMOSENSITIVITY OF TESTICULAR GERM CELL CANCERS
,71036-1187,71036,"FREED, JACK H",JHF3,KP,2014,2018,1326305,GRANT,DIPHTHAMIDE BIOSYNTHESIS
,71036-3294,71036,"EALICK, STEVEN E",SEE3,KP,2014,2018,1326305,GRANT,DIPHTHAMIDE BIOSYNTHESIS
,71036-13127,71036,"LIN, HENING",HL379,PI,2014,2018,1326305,GRANT,DIPHTHAMIDE BIOSYNTHESIS
,71041-1906,71041,"SCHERAGA, HAROLD A",HAS5,PI,2014,2018,2249421,GRANT,INTERNAL BONDING IN PROTEINS
,71058-2227,71058,"HYSELL, DAVID L",DLH37,PI,2014,2016,92760,CONTRACT,NEUTRAL-PLASMA DYNAMICS AT SMALL SCALES.
,71065-932,71065,"LIPSON, MICHAL",ML292,PI,2014,2015,200000,GRANT,THERMAL DIODES BASED ON NEAR-FIELD RADIATION
,71085-1601,71085,"LAI, DONG",DL57,PI,2014,2017,420117,GRANT,TIDAL DISSIPATION IN EXOPLANETARY SYSTEMS
,71094-30629,71094,"DESJARDINS, OLIVIER",OD57,PI,2014,2019,400000,GRANT,CAREER: TOWARDS UNDERSTANDING AND MODELING TURBULENT ATOMIZING LIQUID-GAS FLOWS
,71095-32369,71095,"BITAR, EILYAN Y",EYB5,PI,2014,2019,400000,GRANT,CAREER: CYBER-SECURITY OF ELECTRIC POWER SYSTEMS: THEFT AND SYSTEMIC FAILURE 
,71096-35369,71096,"TATE, ROSS E",RET87,PI,2014,2019,591528,GRANT,CAREER: GRADUAL TYPING FOR INDUSTRY PROGRAMMING
,71097-34227,71097,"STEURER, DAVID",DS866,PI,2014,2019,600000,GRANT,CAREER: APPROXIMATION AND HARDNESS FROM STRONG RELAXATIONS
,71099-908,71099,"DERRY, LOUIS A",LAD9,PI,2014,2017,337761,GRANT,A CROSS SITE STUDY OF SILICA DYNAMICS IN THE CRITICAL ZONE
,71105-11344,71105,"BEAN, RACHEL E",REB55,PI,2014,2017,961302,GRANT,DISCERNING THE DETAILS OF THE COSMIC DARK SECTOR
,71105-4065,71105,"FLANAGAN, EANNA",EEF3,KP,2014,2017,961302,GRANT,DISCERNING THE DETAILS OF THE COSMIC DARK SECTOR
,71123-3938,71123,"DE GORTER, HARRY",HD15,PI,2014,2017,0,CONTRACT,ECOCEP: ECONOMIC MODELING FOR CLIMATE-ENERGY POLICY
,71123-19967,71123,"BENTO, ANTONIO MIGUEL R.",AMB396,CO,2014,2017,0,CONTRACT,ECOCEP: ECONOMIC MODELING FOR CLIMATE-ENERGY POLICY
,71141-8646,71141,"TUMBAR, TUDORITA",TT252,PI,2014,2016,389290,GRANT,IDENTIFYING BIO-MARKERS FOR PUTATIVE EPIDERMAL STEM CELLS IN MOUSE SKIN
,71161-34507,71161,"AYE, YIMON",YA222,PI,2014,2019,600000,GRANT,CAREER: A CHEMICAL TECHNOLOGY TO DEFINE TARGET-SPECIFIC BIOREACTIVITY: INTEGRATING RESEARCH & EDUCATION AT THE CROSSROAD OF CHEMISTRY & BIOLOGY
,71181-26287,71181,"CHEN, GANG",GC352,PI,2014,2019,755801,GRANT,CAREER: UNDERSTANDING THE TRANSPORT CIRCULATION OF THE TROPOSPHERE
,71191-25827,71191,"GOURDON, DELPHINE",DG434,PI,2014,2019,485000,GRANT,CAREER: BIOLOGICALLY INSPIRED PLATFORMS: FINDING THE TRICKS WORTH MIMICKING IN THE EXTRACELLULAR MATRIX
,71198-22587,71198,"SHEN, XILING",XS66,PI,2014,2019,400000,GRANT,CAREER: THE VERSATILITY OF MICRORNA REGULATION
,71210-22587,71210,"SHEN, XILING",XS66,PI,2014,2016,323042,CONTRACT,VERSATILE MICRORNA REGULATION FOR CELL FATE DECISION
,71214-36030,71214,"BUCHON, NICOLAS S",NSB56,PI,2014,2016,328498,CONTRACT,IMPACT OF MICROBES IN INTESTINAL STEM CELLS IN DROSOPHILIA
,71232-3314,71232,"GREENE, HARRY W.",HWG5,PI,2014,2016,148085,GRANT,OPUS: SERPENTINE PERSPECTIVES ON THE EVOLUTION OF PREDATOR-PREY RELATIONSHIPS
,71236-6364,71236,"LEE, SIU SYLVIA",SSL29,PI,2014,2016,326071,CONTRACT,"USING C. ELEGANS GERMLINE AS A MODEL TO STUDY THE FUNCTIONS HCF-1, A CRITICAL FACTOR IN THE STEM CELL PLUORIPOTENCY"
,71265-2140,71265,"WATKINS, CHRISTOPHER B",CBW3,PI,2014,2016,42420,GRANT,PREDICTION OF SOFT SCALD IN HONEYCRISP APPLES TO MANAGE STORAGE AND MARKETING
,71268-1645,71268,"KLIMASZEWSKI, CATHY",CRK7,PI,2014,2016,40000,GRANT,OBJECTS AND THEIR MAKERS: NEW INSIGHTS
,71278-1745,71278,"NUNNO, MICHAEL A",MAN2,KP,2014,2015,1674174,CONTRACT,"RC03: BEHAVIOR SUPPORT CRISIS PREVENTION AND INTERVENTION IN RESIDENTIAL SETTINGS: 2014, 2015, 2016"
,71278-19347,71278,"HOLDEN, MARTHA J",MJH19,PI,2014,2015,1674174,CONTRACT,"RC03: BEHAVIOR SUPPORT CRISIS PREVENTION AND INTERVENTION IN RESIDENTIAL SETTINGS: 2014, 2015, 2016"
,71291-15990,71291,"LOHMAN, ROWENA",RBL62,PI,2014,2016,150737,GRANT,3D DEFORMATION FIELD OVER SOUTHERN CALIFORNIA FROM INSAR AND GPS
,71294-19467,71294,"SCHLOM, DARRELL",DS636,PI,2014,2020,360000,COOP,EXPLOITING OCTAHEDRAL ROTATIONS IN OXIDE FILMS GROWN BY MOLECULAR-BEAM EPITAXY
,71303-32107,71303,"RAJ, SRILAKSHMI M",SMR46,FE,2014,2017,167286,GRANT,GENOME-WIDE SCAN FOR CONTEXT-DEPENDENT ASSOCIATIONS WITH ISCHEMIC HEART DISEASE AND HIGH DENSITY LIPOPROTEIN LEVELS
,71303-2440,71303,"CLARK, ANDREW G",AC347,PI,2014,2017,167286,GRANT,GENOME-WIDE SCAN FOR CONTEXT-DEPENDENT ASSOCIATIONS WITH ISCHEMIC HEART DISEASE AND HIGH DENSITY LIPOPROTEIN LEVELS
,71310-29287,71310,"POWELL, STEVE P",SP35,KP,2014,2017,328301,GRANT,IONOSPHERIC STRUCTURING: IN SITU AND GROUNDBASED LOW ATTITUDE STUDIES (ISINGLASS)
,71310-2227,71310,"HYSELL, DAVID L",DLH37,PI,2014,2017,328301,GRANT,IONOSPHERIC STRUCTURING: IN SITU AND GROUNDBASED LOW ATTITUDE STUDIES (ISINGLASS)
,71314-2344,71314,"ROHRBAUGH, RONALD W",RWR8,PI,2014,2016,100000,GRANT,AMPLIFYING THE CONSERVATION IMPACT OF LAND TRUSTS IN THE NORTHEAST
,71315-37409,71315,"WARDEN, MELISSA",MRW248,PI,2014,2018,1500000,GRANT,NEW YORK STEM CELL FOUNDATION ROBERTSON INVESTIGATOR
,71324-1747,71324,"KRAFFT, DEAN B",DK15,PI,2014,2016,999000,GRANT,LINKED DATA FOR LIBRARIES: CREATING A SCHOLARLY RESOURCE SEMANTIC INFORMATION STORE (SRSIS)
,71327-23807,71327,"BERRY, JAMES",JWB295,PI,2014,2015,231538,GRANT,"PRICING OF PRIVATE EDUCATION IN URBAN INDIA: DEMAND, USE AND IMPACT"
,71327-32410,71327,"MUKHERJEE, PRIYA",PM374,KP,2014,2015,231538,GRANT,"PRICING OF PRIVATE EDUCATION IN URBAN INDIA: DEMAND, USE AND IMPACT"
,71330-12387,71330,"SIEPEL, ADAM C",ACS4,CO,2014,2017,740001,GRANT,CIS-REGULATORY ARCHITECTURE OF ADAPTIVE RADIATION
,71330-34627,71330,"REED, ROBERT D",RDR96,PI,2014,2017,740001,GRANT,CIS-REGULATORY ARCHITECTURE OF ADAPTIVE RADIATION
,71356-37489,71356,"SKELLY, SONJA M",SMS92,PI,2014,2015,19900,GRANT,CORNELL PLANTATIONS BOTANICAL GARDEN INTERPRETATION
,71362-23928,71362,"PETERSEN, POUL B",PBP33,PI,2014,2016,120000,GRANT,NEW EXPERIMENTAL APPROACH TO DECONVOLVE THE COMPLEXITY OF DYE-SENSITIZED SOLAR CELLS
,71363-37509,71363,"MCLELLAN, TIMOTHY G",TGM59,FE,2014,2015,25165,GRANT,"DOCTORAL DISSERTATION RESEARCH: SCIENCE, POLITICS AND COLLABORATIVE ENVIRONMENTALISM: AN ETHNOGRAPHY OF AGROFORESTRY SCIENTISTS IN SOUTHWEST CHINA"
,71363-18147,71363,"RILES, ANNELISE",AR254,PI,2014,2015,25165,GRANT,"DOCTORAL DISSERTATION RESEARCH: SCIENCE, POLITICS AND COLLABORATIVE ENVIRONMENTALISM: AN ETHNOGRAPHY OF AGROFORESTRY SCIENTISTS IN SOUTHWEST CHINA"
,71364-22848,71364,"MIRANDA SAZO, MARIO R",MRM67,KP,2014,2016,149624,GRANT,PRECISION ORCHARD MANAGEMENT TO INCREASE APPLE ORCHARD PROFITABILITY
,71364-3618,71364,"ROBINSON, TERENCE L",TLR1,PI,2014,2016,149624,GRANT,PRECISION ORCHARD MANAGEMENT TO INCREASE APPLE ORCHARD PROFITABILITY
,71364-548,71364,"HOYING, STEPHEN A",SAH19,CO,2014,2016,149624,GRANT,PRECISION ORCHARD MANAGEMENT TO INCREASE APPLE ORCHARD PROFITABILITY
,71364-32450,71364,"FARGIONE, MICHAEL J",MJF22,KP,2014,2016,149624,GRANT,PRECISION ORCHARD MANAGEMENT TO INCREASE APPLE ORCHARD PROFITABILITY
,71364-3215,71364,"CHENG, LAILIANG",LC89,CO,2014,2016,149624,GRANT,PRECISION ORCHARD MANAGEMENT TO INCREASE APPLE ORCHARD PROFITABILITY
,71364-29129,71364,"DOMINGUEZ, LEONEL I.",LID6,KP,2014,2016,149624,GRANT,PRECISION ORCHARD MANAGEMENT TO INCREASE APPLE ORCHARD PROFITABILITY
,71365-37511,71365,"ZUBER, TRISTAN J",TJZ2,KP,2014,2015,148598,GRANT,SOURCE IDENTIFICATION AND EDUCATION ON SPOREFORMING BACTERIAL ENTRY AT THE DAIRY FARM LEVEL: A CRUCIAL NEXT STEP TO PRODUCTION OF HIGH QUALITY RAW MILK IN NY
,71365-37510,71365,"MARTIN, NICOLE H",NHW6,KP,2014,2015,148598,GRANT,SOURCE IDENTIFICATION AND EDUCATION ON SPOREFORMING BACTERIAL ENTRY AT THE DAIRY FARM LEVEL: A CRUCIAL NEXT STEP TO PRODUCTION OF HIGH QUALITY RAW MILK IN NY
,71365-1358,71365,"WIEDMANN, MARTIN",MW16,PI,2014,2015,148598,GRANT,SOURCE IDENTIFICATION AND EDUCATION ON SPOREFORMING BACTERIAL ENTRY AT THE DAIRY FARM LEVEL: A CRUCIAL NEXT STEP TO PRODUCTION OF HIGH QUALITY RAW MILK IN NY
,71380-31830,71380,"BARRETT, KATHRYN F",KFB3,PI,2014,2015,13688,GRANT,PROFIT FOCUS GROUPS FOR ENHANCED PROFITABILITY AND PRODUCTIVITY OF NEW YORK DAIRY FARMS
,71383-34487,71383,"GIORDANO, JULIO O",JOG25,PI,2014,2016,143896,GRANT,IMPACT OF EXTENDING THE POSTPARTUM VOLUNTARY WAITING PERIOD ON REPRODUCTIVE PERFORMANCE AND PROFITABILITY OF LACTATING DAIRY COWS
,71385-2741,71385,"KETTERINGS, QUIRINE",QMK2,PI,2014,2016,144591,GRANT,GREENSEEKER TECHNOLOGY FOR GREATER CORN YIELD AND ENHANCED NITROGEN FERTILIZER USE FOR CORN
,71385-5545,71385,"CZYMMEK, KARL J",KJC12,CO,2014,2016,144591,GRANT,GREENSEEKER TECHNOLOGY FOR GREATER CORN YIELD AND ENHANCED NITROGEN FERTILIZER USE FOR CORN
,71386-3621,71386,"SHIELDS, ELSON J",ES28,PI,2014,2015,48804,CONTRACT,BIOLOGICAL CONTROL OF THE BLACK VINE-STRAWBERRY ROOT WEEVIL COMPLEX: THE WHOLE FARM APPROACH
,71391-1725,71391,"BLOSSEY, BERND",BB22,PI,2014,2018,1005548,CONTRACT,NEW YORK STATE INVASIVE SPECIES RESEARCH INSTITUTE
,71395-34688,71395,"ESTRIN, DEBORAH",DE226,PI,2014,2016,254725,GRANT,MACARTHUR RESEARCH NETWORK ON OPENING GOVERNANCE
,71400-12287,71400,"HADAD, ROBERT G",RGH26,KP,2014,2015,80922,GRANT,INCREASING TUNNEL PROFITABILITY WITH IMPROVED SOIL MANAGEMENT
,71400-11124,71400,"REID, JUDSON EDWARD",JER11,PI,2014,2015,80922,GRANT,INCREASING TUNNEL PROFITABILITY WITH IMPROVED SOIL MANAGEMENT
,71400-28450,71400,"STEWART, CRYSTAL L",CLS263,KP,2014,2015,80922,GRANT,INCREASING TUNNEL PROFITABILITY WITH IMPROVED SOIL MANAGEMENT
,71407-11744,71407,"SCANLON, MICHAEL J.",MJS298,PI,2014,2015,111233,GRANT,TESTING COMPUTATIONAL PREDICTIONS ON A GENOME SCALE: REGULATORY ELEMENTS AND GENES THAT FORM TIP-GROWTH NETWORKS IN MONOCOTS
,71414-3117,71414,"PAULSON, JOY",JP243,PI,2014,2015,87000,GRANT,ENHANCING SKILLS FOR FACULTY IN THE AGRICULTURAL SCIENCES SUCCESS IN SUB-SAHARAN AFRICA
,71414-37609,71414,"MORRIS-KNOWER, JAMES P",JPK15,CO,2014,2015,87000,GRANT,ENHANCING SKILLS FOR FACULTY IN THE AGRICULTURAL SCIENCES SUCCESS IN SUB-SAHARAN AFRICA
,71417-36789,71417,"REED, PATRICK M",PMR82,PI,2014,2018,482000,GRANT,WSC-CATEGORY 3: COLLABORATIVE: DESIGNING ROBUST AND ADAPTIVE WATER MANAGEMENT STRATEGIES IN REGIONS TRANSITIONING FROM ABUNDANCE TO SCARCITY 
,71423-908,71423,"DERRY, LOUIS A",LAD9,PI,2014,2018,1400000,COOP,DEVELOPMENT OF A CRITICAL ZONE OBSERVATORY NATIONAL OFFICE
,71430-3955,71430,"LORING, ROGER F",RFL2,PI,2014,2017,420000,GRANT,"DYNAMICAL FLUCTUATIONS IN PROTEINS, ORGANIC SEMICONDUCTORS, AND NANOPARTICLE CATALYSTS "
,71436-1902,71436,"GAETA, ALEXANDER L",ALG3,PI,2014,2017,538248,GRANT,NONLINEAR OPTICAL INTERACTIONS IN RB-FILLED PHOTONIC BAND-GAP FIBERS
,71439-2823,71439,"COATES, GEOFFREY",GC39,PI,2014,2016,250000,CONTRACT,AN ANION EXCHANGE REGENERATIVE FUEL CELL SYSTEM FOR ENERGY STORAGE
,71439-12307,71439,"MUTOLO, PAUL FREDERICK",PFM2,CO,2014,2016,250000,CONTRACT,AN ANION EXCHANGE REGENERATIVE FUEL CELL SYSTEM FOR ENERGY STORAGE
,71440-33107,71440,"CHIGNELL, ANDREW",AC385,PI,2014,2017,737133,CONTRACT,HOPE AND OPTIMISM: CONCEPTUAL AND EMPIRICAL INVESTIGATIONS
,71460-970,71460,"MCCOUCH, SUSAN R",SRM4,PI,2014,2018,1100340,CONTRACT,RAPID MOBILIZATION OF ALLELES FOR RICE CULTIVAR IMPROVEMENT IN SUB-SAHARAN AFRICA
,71485-15667,71485,"RICE, AARON N.",ANR37,PI,2014,2017,1316583,CONTRACT,PASSIVE ACOUSTIC MONITORING OF MARINE MAMMALS IN THE MARYLAND WIND PLANNING AREA
,71486-11344,71486,"BEAN, RACHEL E",REB55,PI,2014,2016,160000,GRANT,MAXIMIZING LSST AND MS-DESI'S IMPACT ON DARK SECTOR AND INFLATIONARY PHYSICS
,71498-40729,71498,"CULTRERA, LUCA",LC572,KP,2014,2016,390000,GRANT,NEW METHODS TO PRODUCE AND EXTEND THE SPECTRAL RANGE OF PHOTOCATHODES FOR LARGE-AREA PHOTODETECTORS WITH MM-SCALE SPACE RESOLUTION
,71498-2856,71498,"ALEXANDER, JAMES P",JPA6,CO,2014,2016,390000,GRANT,NEW METHODS TO PRODUCE AND EXTEND THE SPECTRAL RANGE OF PHOTOCATHODES FOR LARGE-AREA PHOTODETECTORS WITH MM-SCALE SPACE RESOLUTION
,71498-17688,71498,"BAZAROV, IVAN",IB38,PI,2014,2016,390000,GRANT,NEW METHODS TO PRODUCE AND EXTEND THE SPECTRAL RANGE OF PHOTOCATHODES FOR LARGE-AREA PHOTODETECTORS WITH MM-SCALE SPACE RESOLUTION
,71501-34367,71501,"LOCASALE, JASON",JWL278,PI,2014,2016,30000,GRANT,QUANTITATIVE MODELING FOR BIOMARKER ASSESSMENT OF CARBOHYDRATE METABOLISM
,71535-4039,71535,"BAKER, SHEFFORD P",SPB14,CO,2014,2017,400000,GRANT,MANIPULATING NANOSTRUCTURE DURING HIGH-SPEED CASTING OF GLASSY METALS
,71578-29770,71578,"BUNTING-HOWARTH, KATHERINE E",KEB264,PI,2014,2018,200000,CONTRACT,NEW YORK SEA GRANT COASTAL COMMUNITY DEVELOPMENT PROGRAM
,71583-29770,71583,"BUNTING-HOWARTH, KATHERINE E",KEB264,PI,2014,2018,120000,CONTRACT,NEW YORK SEA GRANT CLIMATE CHANGE CAPACITY BUILDING INITIATIVE
,71584-29770,71584,"BUNTING-HOWARTH, KATHERINE E",KEB264,PI,2014,2018,4083108,CONTRACT,SEA GRANT EXTENSION PROGRAM
,71599-3772,71599,"HEDGE, ALAN",AH29,CO,2014,2016,55480,GRANT,"3C DESIGN TOOLS FOR DESIGNING AND ENSURING CONNECTED, COLLABORATIVE AND CREATIVE WORKPLACES"
,71599-37929,71599,"YOON, SO-YEON",SY492,PI,2014,2016,55480,GRANT,"3C DESIGN TOOLS FOR DESIGNING AND ENSURING CONNECTED, COLLABORATIVE AND CREATIVE WORKPLACES"
,71599-3113,71599,"DANKO, SHEILA",SD32,CO,2014,2016,55480,GRANT,"3C DESIGN TOOLS FOR DESIGNING AND ENSURING CONNECTED, COLLABORATIVE AND CREATIVE WORKPLACES"
,71606-11484,71606,"KASSABOV, MARTIN D.",MDK35,PI,2014,2015,100595,GRANT,COMBINATORIAL GROUP THEORY
,71642-3205,71642,"RALPH, DANIEL",DCR14,CO,2014,2016,300000,CONTRACT,DEVELOPMENT OF THIN FILM MATERIAL SYSTEMS FOR STT- MRAM: ENHANCEMENT OF SPIN HALL EFFECTS AND IMPROVEMENTS OF PERPENDICULAR MAGNETIC ANISOTROPY PROPERTIES
,71656-3605,71656,"MILLER, MATTHEW P",MPM4,PI,2014,2018,852120,GRANT,A NEW METHODOLOGY FOR DETERMINING RESIDUAL STRESSES IN PROCESSED POLYCRYSTALS WITH DESIGN LEVEL FIDELITY
,71658-3207,71658,"COFFMAN, W. RONNIE",WRC2,PI,2014,2015,250002,CONTRACT,HUBERT H. HUMPREY FELLOWS PROGRAM
,71679-21468,71679,"SMOLKA, MARCUS B",MBS266,KP,2014,2019,1757666,GRANT,FUNCTION OF TMEM106B IN NEURODEGENERATION
,71679-20968,71679,"HU, FENGHUA",FH87,PI,2014,2019,1757666,GRANT,FUNCTION OF TMEM106B IN NEURODEGENERATION
,71679-3225,71679,"STRUPP, BARBARA J",BJS13,KP,2014,2019,1757666,GRANT,FUNCTION OF TMEM106B IN NEURODEGENERATION
,71679-38069,71679,"ZHOU, XIAOLAI",XZ448,KP,2014,2019,1757666,GRANT,FUNCTION OF TMEM106B IN NEURODEGENERATION
