,"74030-5384","74030","BONASSAR, LAWRENCE","LAWRENCE","","BONASSAR","LB244","PI","Biomedical Engineering","2388","5384","74030","A001","DEVELOPMENT OF PRINTABLE CARTILAGE USING REGULATORY-COMPLIANT MATERIALS","2388","Biomedical Engineering","3D BIO CORPORATION","45142","2014","2016","50000","CONTRACT","","","3D BIO","","","Biomedical Engineering","ASAP"
,"60457-2492","60457","DAWSON, PAUL R","PAUL","R","DAWSON","PRD5","CO","Mechanical & Aerospace Engineering","2355","2492","60457","A001","UNDERSTANDING MICROPLASTICITY PROCESSES RELATED TO FATIGUE DAMAGE USING HIGH ENERGY X-RAYS AND A CRYSTAL-BASED MODELING FORMULATION","2355","Mechanical & Aerospace Engineering","DEPARTMENT OF ENERGY","483","2010","2017","1500000","GRANT","","","DOE","","","Mechanical & Aerospace Engineering","ASAP"
,"63709-19707","63709","COSLEY, DANIEL R","DANIEL","R","COSLEY","DRC44","CO","Information Science","3620","19707","63709","A001","IMPROVING CITIZEN PARTICIPATION IN RULEMAKING: INTEGRATING HUMAN AND COMPUTATIONAL FACILITATION OF ONLINE DELIBERATION IN COMPLEX GOVERNMENT POLICYMAKING","2518","Law School Research","DIRECTORATE FOR COMPUTER & INFORMATION SCIENCE & ENGINEERING NSF","5167","2011","2015","766000","GRANT","","","NSF","NSF CISE","","Law School Research","ASAP"
,"57006-19527","57006","HALE, JOHN T.","JOHN","T.","HALE","JTH99","PI","Linguistics","2176","19527","57006","A001","CAREER: AUTOMATON THEORIES OF HUMAN SENTENCE COMPREHENSION","2176","Linguistics","NATL SCIENCE FOUNDATION","2244","2008","2015","504370","GRANT","","","NSF","","","Linguistics","ASAP"
,"73981-13927","73981","LAMB, ELIZABETH M","ELIZABETH","M","LAMB","EML38","CO","CALS IPM Uncategorized","01L4","13927","73981","A001","AN INTEGRATED PEST MANAGEMENT PROGRAM FOR NEW YORK STATE, 2014 - 2017","01L4","CALS IPM Uncategorized","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","19473","2014","2017","855000","GRANT","","","USDA","USDA-NIFA","","CALS Integrated Pest Management","APA"
,"71038-37049","71038","HIRSH, HAYM B","HAYM","B","HIRSH","HBH46","PI","CS Faculty Activities","3612","37049","71038","A001","IP AGREEMENT FOR NSF SCIENCE AND TECHNOLOGY CENTER: CENTER FOR BRAINS, MINDS AND MACHINES (CBMM)","3612","CS Faculty Activities","MASSACHUSETTS INSTITUTE OF TECHNOLOGY","530","2013","2018","0","GRANT","","","MIT","","","Computer Science","ASAP"
,"74289-21867","74289","HUME, KELLY R","KELLY","R","HUME","KRH73","PI","Clinical Sciences","0422","21867","74289","A001","MANIPULATION OF DNA DAMAGE RESPONSES TO INCREASE THE CHEMOSENSITIVITY OF FELINE INJECTION SITE SARCOMAS","0427","Faculty Managed","THE WINN FELINE FOUNDATION","3386","2015","2015","12969","GRANT","","","WINN FDN","","","Clinical Sciences","ASAP"
,"65483-19408","65483","MOLNAR, ALYOSHA","ALYOSHA","","MOLNAR","AM699","PI","Electrical & Computer Engineering","2370","19408","65483","A001","CAREER: INTEGRATED SYSTEMS FOR LIGHT FIELD CAPTURE AND ANALYSIS","2370","Electrical & Computer Engineering","DIRECTORATE FOR ENGINEERING NSF","5169","2012","2017","400000","GRANT","","","NSF","NSF ENG","","Electrical & Computer Engineering","ASAP"
,"70639-10805","70639","RYD, ANDERS","ANDERS","","RYD","AR322","CO","Physics","2186","10805","70639","A001","U.S. CMS OPERATIONS AT THE LHC - PHASE 2 R&D","3455","Cornell Lab Accelerator Sciences & Ed","PRINCETON UNIVERSITY","2526","2013","2016","1176593","GRANT","5171","DIRECTORATE FOR MATHEMATICAL & PHYSICAL SCIENCES NSF","PRINCETON U","","","Cornell Lab Accelerator Sciences & Ed","ASAP"
,"69685-1967","69685","TURGEON, EG ROBERT","EG ROBERT","","TURGEON","ERT2","PI","Plant Biology","2167","1967","69685","A001","HETEROGENEITY IN THE PHLOEM OF MINOR VEINS","2167","Plant Biology","DIRECTORATE FOR BIOLOGICAL SCIENCES NSF","5166","2014","2017","637267","GRANT","","","NSF","NSF BIO","","Plant Biology","ASAP"
,"65085-3992","65085","LINN, CHARLES E","CHARLES","E","LINN","CEL1","PI","CALS ENT-GN Uncategorized","06A1","3992","65085","A001","THE CHEMICAL ECOLOGY OF EAVESDROPPING: OLFACTORY-BASED HOST LOCATION & SPECIALIZATION IN PHYTOPHAGOUS INSECTS","06A1","CALS ENT-GN Uncategorized","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","19473","2012","2016","400000","GRANT","","","USDA","USDA-NIFA","","CALS Entomology","ASAP"
,"67247-25667","67247","YU, HAIYUAN","HAIYUAN","","YU","HY299","PI","Weill Institute","3456","25667","67247","A001","WHOLE GENOME SEQUENCING TO DISCOVER FAMILIAL MYELOMA RISK GENES","3492","WICMB-Yu Lab","CORNELL JOAN AND SANFORD I. WEILL MEDICAL COLLEGE","11334","2012","2015","140974","GRANT","1198","NATL CANCER INSTITUTE, NIH","WEILL","","","Weill Institute","APA"
,"71364-3215","71364","CHENG, LAILIANG","LAILIANG","","CHENG","LC89","CO","CALS HORT-IT Uncategorized","01E9","3215","71364","A001","PRECISION ORCHARD MANAGEMENT TO INCREASE APPLE ORCHARD PROFITABILITY","06A7","CALS HORT-GN Uncategorized","NEW YORK FARM VIABILITY INSTITUTE","12954","2014","2016","149624","GRANT","2301","NYS DEPT OF AG & MARKETS","NY FARM VIABILITY INST","","","CALS Horticulture","ASAP"
,"71314-2344","71314","ROHRBAUGH, RONALD W","RONALD","W","ROHRBAUGH","RWR8","PI","CALS Lab of O - General Operations","01Y7","2344","71314","A001","AMPLIFYING THE CONSERVATION IMPACT OF LAND TRUSTS IN THE NORTHEAST","01X4","CALS Lab of O - Conservation","THE SARAH K. DE COIZART ARTICLE TENTH PERPETUAL CHARITABLE TRUST","41141","2014","2016","100000","GRANT","","","DE COIZART, K. SARAH","","","CALS Lab of O - Programs","APA"
,"67724-3207","67724","COFFMAN, W. RONNIE","W.","RONNIE","COFFMAN","WRC2","PI","CALS CUAES Administration","01H5","3207","67724","A001","THE NEXT GENERATION: CASSAVA BREEDING","01L6","CALS IP Uncategorized","BILL & MELINDA GATES FOUNDATION","3663","2012","2017","25181820","GRANT","","","GATES FDN","","","CALS International Programs","APA"
,"74714-19267","74714","NIEDERDEPPE, JEFFREY","JEFFREY","","NIEDERDEPPE","JDN56","CO","CALS COM Uncategorized","01D6","19267","74714","A001","EXAMINING LINKS BETWEEN MARYLANDERS' OPINIONS TOWARD AGRICULTURE, HEALTH, AND SUSTAINABILITY-RELATED POLICIES IN THE CHESAPEAKE BAY WATERSHED","01D6","CALS COM Uncategorized","TOWN CREEK FOUNDATION","45941","2015","2015","77000","GRANT","","","TOWN CREEK FOUNDATION","","","CALS Communication","ASAP"
,"63016-5645","63016","RANA, FARHAN","FARHAN","","RANA","FR37","KP","Electrical & Computer Engineering","2370","5645","63016","A001","CORNELL CENTER FOR MATERIALS RESEARCH - MRSEC","3401","Cornell Center for Materials Research","DIRECTORATE FOR ENGINEERING NSF","5169","2011","2017","18359999","COOP","","","NSF","NSF ENG","","Cornell Center for Materials Research","AMRO"
,"62426-3035","62426","WALKER, LARRY P","LARRY","P","WALKER","LPW1","CO","CALS BEE Uncategorized","01A9","3035","62426","A001","NORTHEAST BIOENERGY AND BIOPRODUCTS (NBB) EDUCATIONAL PROGRAM: PROVIDING FACULTY (GRADES 8-16) WITH TRAINING, TOOLS AND IN-CLASSROOM SUPPORT","01A9","CALS BEE Uncategorized","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","19473","2011","2016","4999940","GRANT","","","USDA","USDA-NIFA","","CALS Biological & Environmental Engr","ASAP"
,"74472-876","74472","CLARK, CHRISTOPHER W","CHRISTOPHER","W","CLARK","CWC2","PI","CALS Lab of O - General Operations","01Y7","876","74472","A001","A PASSIVE ACOUSTIC OCEAN OBSERVING SYSTEM FOR MONITORING AND MAPPING MARINE MAMMALS AND NOISE IN THE CHUKCHI ECOSYSTEM","01X0","CALS Lab of O - Bioacoustics","WOODS HOLE OCEANOGRAPHIC INSTITUTE","3131","2014","2016","871371","CONTRACT","3554","NATL OCEANIC AND ATMOSPHERIC ADMINISTRATION, DOC","WHOI","","","CALS Lab of O - Programs","AMRO"
,"73076-28167","73076","MASTER AGREEMENT, OSP","OSP","","MASTER AGREEMENT","","PI","Office of Sponsored Programs","3445","28167","73076","A001","SPONSORED RESEARCH MASTER AGREEMENT","3445","Office of Sponsored Programs","ACELL INC.","43781","2014","2019","0","CONTRACT","","","ACELL","","","Office of Sponsored Programs","ASAP"
,"69334-1287","69334","WIEN, HANS C","HANS","C","WIEN","HCW2","CO","CALS Plant Pathology - Ithaca","0153","1287","69334","A001","TRAINING SMALLHOLDER APPLE FARMERS IN CHINA FOR SUSTAINABLE PRODUCTION AND DOMESTIC MARKET ACCESS","01L5","CALS CIIFAD Uncategorized","WALMART FOUNDATON","39149","2013","2016","3700000","CONTRACT","","","WF","","","CALS CIIFAD","ASAP"
,"74983-1168","74983","HODGE, KATHIE","KATHIE","","HODGE","KH11","PI","CALS PP-IT Uncategorized","01G2","1168","74983","A001","DIGITIZATION TCN: COLLABORATIVE: THE MICROFUNGI COLLECTIONS CONSORTIUM: A NETWORKED APPROACH TO DIGITIZING SMALL FUNGI WITH LARGE IMPACTS ON THE FUNCTION AND HEALTH OF ECOSYSTEMS","01G2","CALS PP-IT Uncategorized","DIRECTORATE FOR BIOLOGICAL SCIENCES NSF","5166","2015","2018","200125","GRANT","","","NSF","NSF BIO","","CALS Plant Pathology","ASAP"
,"71315-37409","71315","WARDEN, MELISSA","MELISSA","","WARDEN","MRW248","PI","CALS Neurobiology & Behavior","0191","37409","71315","A001","NEW YORK STEM CELL FOUNDATION ROBERTSON INVESTIGATOR","01H2","CALS NBB Uncategorized","NEW YORK STEM CELL FOUNDATION","39441","2014","2018","1500000","GRANT","","","NYSCF","","","CALS Neurobiology & Behavior","ASAP"
,"70135-2763","70135","MCCUNE, AMY R","AMY","R","MCCUNE","ARM2","CO","CALS EEB Uncategorized","01G8","2763","70135","A001","COLLABORATIVE RESEARCH: DIGITIZATION TCN: DEVELOPING A CENTRALIZED DIGITAL ARCHIVE OF VOUCHERED ANIMAL COMMUNICATION SIGNALS","01Y2","CALS Lab of O - Macaulay Library","NATL SCIENCE FOUNDATION","2244","2013","2017","1570906","GRANT","","","NSF","","","CALS Lab of O - Programs","ASAP"
,"69076-11544","69076","CHEETHAM, JONATHAN","JONATHAN","","CHEETHAM","JC485","PI","Clinical Sciences","0422","11544","69076","A001","MANIPULATING MACROPHAGE PHENOTYPE IN LARYNGEAL NERVE REPAIR","0427","Faculty Managed","NATL INST OF DEAFNESS & OTHER COMM DISORDER, NIH","1210","2013","2016","478412","GRANT","","","DHHS","NIH","NIH NIDCD","Clinical Sciences","ASAP"
,"63461-4284","63461","WEISS, ROBERT S","ROBERT","S","WEISS","RSW26","CO","Biomedical Sciences","0415","4284","63461","A001","SUCCINYLATION AND MALONYLATION AS NOVEL PROTEIN MODIFICATIONS IN CANCER","2158","Chemistry and Chemical Biology","NATL INST OF HEALTH DHHS","476","2011","2016","2905803","GRANT","","","DHHS","NIH","","Chemistry and Chemical Biology","ASAP"
,"57086-11344","57086","BEAN, RACHEL E","RACHEL","E","BEAN","REB55","PI","Astronomy","2156","11344","57086","A001","CAREER: OBSERVATIONAL SIGNATURES OF FUNDAMENTAL PHYSICS IN THE COSMOS","3425","Center Astrophysics-Planetary Science","DIRECTORATE FOR MATHEMATICAL & PHYSICAL SCIENCES NSF","5171","2009","2015","627814","GRANT","","","NSF","NSF MPS","","Center Astrophysics-Planetary Science","ASAP"
,"63537-35029","63537","ARDON-MARTINEZ , FLORENCIA","FLORENCIA ","","ARDON-MARTINEZ ","FA227","KP","Biomedical Sciences","0415","35029","63537","A001","PHYSICAL AND CHEMICAL CUES THAT GUIDE SPERM MIGRATION","0420","Faculty Managed","NATL INST OF CHILD HEALTH & HUMAN DEVELOPMENT, NIH","1208","2012","2016","880417","GRANT","","","DHHS","NIH","NIH NICHD","Biomedical Sciences","ASAP"
,"71362-23928","71362","PETERSEN, POUL B","POUL","B","PETERSEN","PBP33","PI","Chemistry and Chemical Biology","2158","23928","71362","A001","NEW EXPERIMENTAL APPROACH TO DECONVOLVE THE COMPLEXITY OF DYE-SENSITIZED SOLAR CELLS","2158","Chemistry and Chemical Biology","DREYFUS,CAMILLE & HENRY","1324","2014","2016","120000","GRANT","","","DREYFUS","","","Chemistry and Chemical Biology","ASAP"
,"63016-11384","63016","ESTROFF, LARA A","LARA","A","ESTROFF","LAE37","KP","Materials Science Engineering","2374","11384","63016","A001","CORNELL CENTER FOR MATERIALS RESEARCH - MRSEC","3401","Cornell Center for Materials Research","DIRECTORATE FOR ENGINEERING NSF","5169","2011","2017","18359999","COOP","","","NSF","NSF ENG","","Cornell Center for Materials Research","AMRO"
,"68402-34367","68402","LOCASALE, JASON","JASON","","LOCASALE","JWL278","PI","CALS NS Uncategorized","01H3","34367","68402","A001","UNDERSTANDING METABOLIC FLUX AND THE CONTROL OF MAMMALIAN CELL GROWTH","01H3","CALS NS Uncategorized","NATL INST OF HEALTH DHHS","476","2013","2016","694653","GRANT","","","DHHS","NIH","","CALS Nutritional Sciences","APA"
,"75355-14588","75355","COX, KERIK D.","KERIK","D.","COX","KDC33","KP","CALS Plant Pathology - Geneva","0625","14588","75355","A001","AMBROSIA BEETLE, BLACK STEM BORER, CONTROL IN APPLE NURSERIES","01K9","CALS CCE LOF","NEW YORK FARM VIABILITY INSTITUTE","12954","2015","2017","74245","CONTRACT","","","NY FARM VIABILITY INST","","","CALS Cornell Cooperative Extension","ASAP"
,"62876-9924","62876","SMITH, ELLIOTT G","ELLIOTT","G","SMITH","EGS1","KP","Bronfenbrenner Ctr forTranslational Rsch","0323","9924","62876","A001","NATIONAL DATA ARCHIVE ON CHILD ABUSE AND NEGLECT AT CORNELL UNIVERSITY","0323","Bronfenbrenner Ctr forTranslational Rsch","ADMINISTRATION FOR CHILDREN AND FAMILIES","9570","2010","2015","3602500","GRANT","","","DHHS","ACF","","Bronfenbrenner Ctr forTranslational Rsch","ASAP"
,"69698-2307","69698","CAMPBELL, MARK","MARK","","CAMPBELL","MC288","CO","Mechanical & Aerospace Engineering","2355","2307","69698","A001","CPS: SYNERGY: COLLABORATIVE RESEARCH: HIGH-LEVEL PERCEPTION AND CONTROL FOR AUTONOMOUS RECONFIGURABLE MODULAR ROBOTS","2355","Mechanical & Aerospace Engineering","DIRECTORATE FOR COMPUTER & INFORMATION SCIENCE & ENGINEERING NSF","5167","2013","2016","600000","GRANT","","","NSF","NSF CISE","","Mechanical & Aerospace Engineering","ASAP"
,"70884-2665","70884","THOMAS, MARGARET","MARGARET","","THOMAS","MGT2","CO","Bronfenbrenner Ctr forTranslational Rsch","0323","2665","70884","A001","MILITARY FAMILY READINESS SYSTEM (MFRS) GRANT","0323","Bronfenbrenner Ctr forTranslational Rsch","UNIVERSITY OF MINNESOTA","2911","2013","2015","128146","GRANT","19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","U OF MINNESOTA","","","Bronfenbrenner Ctr forTranslational Rsch","ASAP"
,"72966-3434","72966","WEIGLE, TIMOTHY H.","TIMOTHY","H.","WEIGLE","THW4","KP","CALS IPM Uncategorized","01L4","3434","72966","A001","IDENTIFY, DIAGNOSE, AND MANAGE RISK ZONES IN COMMERCIAL VINEYARDS THROUGH THE EXTENSION OF SENSOR TECHNOLOGIES RESEARCH","01K6","CALS CCE LEGP","UNIVERSITY OF DELAWARE","2891","2014","2015","41703","GRANT","19473","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","U OF DELAWARE","","","CALS Cornell Cooperative Extension","ASAP"
,"76291-1434","76291","KATZENSTEIN, PETER J","PETER","J","KATZENSTEIN","PJK2","PI","Government","2170","1434","76291","A001","SHADES OF RED: EXPLAINING VARIATION IN CHINESE STATE-OWNED ENTERPRISE REFORM","2170","Government","SMITH-RICHARDSON FDN","2721","2016","2017","7500","GRANT","","","SMITH-RICH","","","Government","ASAP"
,"57900-7786","57900","PRITCHARD, MATTHEW","MATTHEW","","PRITCHARD","MP337","PI","Earth & Atmospheric Sciences","2367","7786","57900","A001","COLLABORATIVE RESEARCH: INVESTIGATING THE RELATIONSHIP BETWEEN PLUTON GROWTH AND VOLCANISM AT TWO ACTIVE INTRUSIONS IN THE CENTRAL ANDES: ARRA FUNDING","2367","Earth & Atmospheric Sciences","DIRECTORATE FOR GEOSCIENCES ","5170","2009","2015","631579","GRANT","","","NSF","NSF GEO","","Earth & Atmospheric Sciences","ASAP"
,"73150-37189","73150","CRAIN, RHIANNON L","RHIANNON","L","CRAIN","RLC273","CO","CALS Lab of O - Citizen Science","01X2","37189","73150","A001","DIP: POTENTIAL FOR EVERYDAY LEARNING IN A VIRTUAL COMMUNITY: A DESIGN-BASED INVESTIGATION","01X2","CALS Lab of O - Citizen Science","NATL SCIENCE FOUNDATION","2244","2014","2017","1338639","GRANT","","","NSF","","","CALS Lab of O - Programs","ASAP"
,"73921-29287","73921","POWELL, STEVE P","STEVE","P","POWELL","SP35","KP","Electrical & Computer Engineering","2370","29287","73921","A001","WAVES AND INSTABILITIES FROM A NEUTRAL DYNAMO (WINDY)","2367","Earth & Atmospheric Sciences","NATL AERONAUTICS & SPACE ADM","535","2015","2018","1340904","GRANT","","","NASA","","","Earth & Atmospheric Sciences","ASAP"
,"68130-32187","68130","MOOKHERJEE, MAINAK","MAINAK","","MOOKHERJEE","MM2457","PI","Earth & Atmospheric Sciences","2367","32187","68130","A001","HIGH-PRESSURE AND TEMPERATURE ELASTICITY AND EQUATION OF STATE OF HYDROUS PHASE","2367","Earth & Atmospheric Sciences","NATL SCIENCE FOUNDATION","2244","2013","2015","287672","GRANT","","","NSF","","","Earth & Atmospheric Sciences","ASAP"
,"65005-3002","65005","TROCHIM, WILLIAM M","WILLIAM","M","TROCHIM","WMT1","PI","Policy Analysis and Management","0324","3002","65005","A001","CTSC-CLINICAL AND TRANSLATIONAL SCIENCE CENTER","0324","Policy Analysis and Management","CORNELL JOAN AND SANFORD I. WEILL MEDICAL COLLEGE","11334","2012","2017","1186087","COOP","38518","NATL CTR FOR ADVANCING TRANSLATIONAL SCIENCES","WEILL","","","Policy Analysis and Management","APA"
,"74403-1264","74403","PADDOCK, JOAN DOYLE","JOAN","DOYLE","PADDOCK","JED36","KP","CALS NS Uncategorized","01H3","1264","74403","A001","NORTHEAST REGIONAL NUTRITION EDUCATION CENTER OF EXCELLENCE: BUILDING EVIDENCE AND TAKING ACTION IN COMMUNITIES","0399","Nutritional Sciences","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","19473","2014","2016","856250","GRANT","3007","FOOD AND NUTRITION SERVICE, USDA","USDA","USDA-NIFA","","Nutritional Sciences","APA"
,"70595-933","70595","LIPSON, HOD","HOD","","LIPSON","HL274","PI","Mechanical & Aerospace Engineering","2355","933","70595","A001","SCALABLE UNSUPERVISED LEARNING FOR UNMANNED EXPLORATION","2355","Mechanical & Aerospace Engineering","NASA SHARED SERVICES CENTER","16293","2013","2017","210000","GRANT","","","NASA","NSSC","","Mechanical & Aerospace Engineering","ASAP"
,"64188-15148","64188","SACKS, GAVIN","GAVIN","","SACKS","GLS9","CO","CALS FS-GN Uncategorized","06A5","15148","64188","A001","ACCELERATING GRAPE CULTIVAR IMPROVEMENT VIA PHENOTYPING CENTERS AND NEXT GENERATION MARKERS","06A7","CALS HORT-GN Uncategorized","NATIONAL INSTITUTE OF FOOD AND AGRICULTURE-USDA","19473","2011","2016","4563164","GRANT","","","USDA","USDA-NIFA","","CALS Horticulture","APA"
Chemical and Biomolecular Engineering,"72736-38309","72736","PASZEK, MATTHEW J","MATTHEW","J","PASZEK","MJP31","KP","Chemical & Biomolecular Engineering","2360","38309","72736","A001","FAST INTERFERENCE-BASED SUPER-RESOLUTION MICROSCOPE FOR CANCER MECHANOBIOLOGY","2388","Biomedical Engineering","NATL INST OF HEALTH DHHS","476","2015","2018","1095257","GRANT","","","DHHS","NIH","","Biomedical Engineering","ASAP"
,"68057-25289","68057","WILLIS, MICHAEL J.","MICHAEL","J.","WILLIS","MJW272","PI","Earth & Atmospheric Sciences","2367","25289","68057","A001","POLENET-ANTARCTICA: INVESTIGATING LINKS BETWEEN GEODYNAMICS AND ICE SHEETS - PHASE 2","2367","Earth & Atmospheric Sciences","OHIO STATE UNIVERSITY","2401","2013","2018","188677","GRANT","9769","OFFICE OF POLAR PROGRAMS NSF","OHIO ST U","","","Earth & Atmospheric Sciences","ASAP"
,"73792-2980","73792","GOMEZ, MIGUEL","MIGUEL","","GOMEZ","MIG7","CO","CALS AEM School Administration","01A0","2980","73792","A001","DEVELOPING A REGIONAL EASTERN NCPN-GRAPE CENTER","06C4","CALS PP-GN Uncategorized","ANIMAL/PLANT HLTH INSPEC SERV USDA","2991","2014","2015","252000","COOP","","","USDA","USDA APHIS","","CALS Plant Pathology","ASAP"
,"66658-3077","66658","HAIRSTON, NELSON G","NELSON","G","HAIRSTON","NGH1","PI","Ecology and Evolutionary Biology","2161","3077","66658","A001","EFFECTS OF RAPID CONSUMER EVOLUTION ON COMMUNITY DYNAMICS:PREDICTIONS AND TESTS IN A (NEARLY) NATURAL FOOD WEB","2161","Ecology and Evolutionary Biology","DIRECTORATE FOR BIOLOGICAL SCIENCES NSF","5166","2013","2016","206595","GRANT","","","NSF","NSF BIO","","Ecology and Evolutionary Biology","ASAP"
,"66255-1311","66255","BLUME, LAWRENCE E","LAWRENCE","E","BLUME","LB19","PI","Economics","2162","1311","66255","A001","EVOLUTION OF CULTURAL NORMS AND DYNAMICS OF SOCIO-POLITICAL CHANGE","2162","Economics","UNIVERSITY OF PENNSYLVANIA","2919","2012","2015","562400","GRANT","16834","ARMY RESEARCH DEVELOPMENT AND ENGINEERING COMMAND","U OF PENN","","","Economics","ASAP"
